1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len
NC_065571.1	27700000	27750000	0.618480	0.381520	16352	9989	9087	14572	0	0	50000
NC_065571.1	27750000	27800000	0.641040	0.358960	18157	10010	7938	13895	0	0	50000
NC_065571.1	27800000	27850000	0.672220	0.327780	18925	9932	6457	14686	0	0	50000
NC_065571.1	27850000	27900000	0.662380	0.337620	16253	8310	8571	16866	0	0	50000
NC_065571.1	27900000	27950000	0.653360	0.346640	15336	7306	10026	17332	0	0	50000
NC_065571.1	27950000	28000000	0.591100	0.408900	14020	9725	10720	15535	0	0	50000
NC_065571.1	28000000	28050000	0.652540	0.347460	16908	8916	8457	15719	0	0	50000
NC_065571.1	28050000	28100000	0.641920	0.358080	17241	9811	8093	14855	0	0	50000
NC_065571.1	28100000	28150000	0.631780	0.368220	14532	8804	9607	17057	0	0	50000
NC_065571.1	28150000	28200000	0.667100	0.332900	15187	6070	10575	18168	0	0	50000
NC_065571.1	28200000	28250000	0.653900	0.346100	14422	6763	10542	18273	0	0	50000
NC_065571.1	28250000	28300000	0.675700	0.324300	14618	5708	10507	19167	0	0	50000
NC_065571.1	28300000	28350000	0.679780	0.320220	16835	7277	8734	17154	0	0	50000
NC_065571.1	28350000	28400000	0.682320	0.317680	17176	7969	7915	16940	0	0	50000
NC_065571.1	28400000	28450000	0.655940	0.344060	16233	9306	7897	16564	0	0	50000
NC_065571.1	28450000	28500000	0.676080	0.323920	17631	9319	6877	16173	0	0	50000
NC_065571.1	28500000	28550000	0.669620	0.330380	17939	10419	6100	15542	0	0	50000
NC_065571.1	28550000	28600000	0.672840	0.327160	18840	9773	6585	14802	0	0	50000
NC_065571.1	28600000	28650000	0.674180	0.325820	18560	9646	6645	15149	0	0	50000
NC_065571.1	28650000	28700000	0.677540	0.322460	18069	8901	7222	15808	0	0	50000
NC_065571.1	28700000	28750000	0.662500	0.337500	14815	7619	9256	18310	0	0	50000
NC_065571.1	28750000	28800000	0.659560	0.340440	14819	7322	9700	18159	0	0	50000
NC_065571.1	28800000	28850000	0.658580	0.341420	14744	7181	9890	18185	0	0	50000
NC_065571.1	28850000	28900000	0.681560	0.318440	18709	9671	6251	15369	0	0	50000
NC_065571.1	28900000	28950000	0.632540	0.367460	15749	9128	9245	15878	0	0	50000
NC_065571.1	28950000	29000000	0.677340	0.322660	18550	9422	6711	15317	0	0	50000
NC_065571.1	29000000	29050000	0.609480	0.390520	16862	10635	8891	13612	0	0	50000
NC_065571.1	29050000	29100000	0.668020	0.331980	18800	9961	6638	14601	0	0	50000
NC_065571.1	29100000	29150000	0.649080	0.350920	16595	9086	8460	15859	0	0	50000
NC_065571.1	29150000	29200000	0.646700	0.353300	14952	7962	9703	17383	0	0	50000
NC_065571.1	29200000	29250000	0.637220	0.362780	15682	8623	9516	16179	0	0	50000
NC_065571.1	29250000	29300000	0.680320	0.319680	17687	8781	7203	16329	0	0	50000
NC_065571.1	29300000	29350000	0.610640	0.389360	15245	10319	9149	15287	0	0	50000
NC_065571.1	29350000	29400000	0.604500	0.395500	15444	9434	10341	14781	0	0	50000
NC_065571.1	29400000	29450000	0.558800	0.441200	13949	11211	10849	13991	0	0	50000
NC_065571.1	29450000	29500000	0.559700	0.440300	13806	11044	10971	14179	0	0	50000
NC_065571.1	29500000	29550000	0.554980	0.445020	14085	10943	11308	13664	0	0	50000
NC_065571.1	29550000	29600000	0.560140	0.439860	14202	10974	11019	13805	0	0	50000
NC_065571.1	29600000	29650000	0.552460	0.447540	14181	11185	11192	13442	0	0	50000
NC_065571.1	29650000	29700000	0.575680	0.424320	14858	10475	10741	13926	0	0	50000
NC_065571.1	29700000	29750000	0.559840	0.440160	13860	10954	11054	14132	0	0	50000
NC_065571.1	29750000	29800000	0.637980	0.362020	14188	7579	10522	17711	0	0	50000
NC_065571.1	29800000	29850000	0.648340	0.351660	15412	7456	10127	17005	0	0	50000
NC_065571.1	29850000	29900000	0.657860	0.342140	15055	9182	7925	17838	0	0	50000
NC_065571.1	29900000	29950000	0.667100	0.332900	15101	7009	9636	18254	0	0	50000
NC_065571.1	29950000	30000000	0.683380	0.316620	15057	6093	9738	19112	0	0	50000
NC_065571.1	30000000	30050000	0.650900	0.349100	14789	7736	9719	17756	0	0	50000
NC_065571.1	30050000	30100000	0.679040	0.320960	14894	6547	9501	19058	0	0	50000
NC_065571.1	30100000	30150000	0.664400	0.335600	17122	8323	8457	16098	0	0	50000
NC_065571.1	30150000	30200000	0.672560	0.327440	18230	8862	7510	15398	0	0	50000
NC_065571.1	30200000	30250000	0.649820	0.350180	16479	9946	7563	16012	0	0	50000
NC_065571.1	30250000	30300000	0.611140	0.388860	17279	10194	9249	13278	0	0	50000
NC_065571.1	30300000	30350000	0.636480	0.363520	15816	9895	8281	16008	0	0	50000
NC_065571.1	30350000	30400000	0.683180	0.316820	18188	9141	6700	15971	0	0	50000
NC_065571.1	30400000	30450000	0.658320	0.341680	19261	10433	6651	13655	0	0	50000
NC_065571.1	30450000	30500000	0.650040	0.349960	16695	9195	8303	15807	0	0	50000
NC_065571.1	30500000	30550000	0.688600	0.311400	19576	9885	5685	14854	0	0	50000
NC_065571.1	30550000	30600000	0.682280	0.317720	19428	9204	6682	14686	0	0	50000
NC_065571.1	30600000	30650000	0.642160	0.357840	17079	10305	7587	15029	0	0	50000
NC_065571.1	30650000	30700000	0.660180	0.339820	18073	9349	7642	14936	0	0	50000
NC_065571.1	30700000	30750000	0.673900	0.326100	16966	8303	8002	16729	0	0	50000
NC_065571.1	30750000	30800000	0.658860	0.341140	17220	9695	7362	15723	0	0	50000
NC_065571.1	30800000	30850000	0.657760	0.342240	18622	9181	7931	14266	0	0	50000
NC_065571.1	30850000	30900000	0.663640	0.336360	17348	9171	7647	15834	0	0	50000
NC_065571.1	30900000	30950000	0.676500	0.323500	18006	9911	6264	15819	0	0	50000
NC_065571.1	30950000	31000000	0.659480	0.340520	15669	7762	9264	17305	0	0	50000
NC_065571.1	31000000	31050000	0.630240	0.369760	15041	8487	10001	16471	0	0	50000
NC_065571.1	31050000	31100000	0.684660	0.315340	14990	5840	9927	19243	0	0	50000
NC_065571.1	31100000	31150000	0.611560	0.388440	15244	9697	9725	15334	0	0	50000
NC_065571.1	31150000	31200000	0.555420	0.444580	13031	11687	10542	14740	0	0	50000
NC_065571.1	31200000	31250000	0.598380	0.401620	14721	10501	9580	15198	0	0	50000
NC_065571.1	31250000	31300000	0.578240	0.421760	14327	10706	10382	14585	0	0	50000
NC_065571.1	31300000	31350000	0.609860	0.390140	15300	9402	10105	15193	0	0	50000
NC_065571.1	31350000	31400000	0.678880	0.321120	17526	8791	7265	16418	0	0	50000
NC_065571.1	31400000	31450000	0.677580	0.322420	17237	8141	7980	16642	0	0	50000
NC_065571.1	31450000	31500000	0.659820	0.340180	16667	7976	9033	16324	0	0	50000
NC_065571.1	31500000	31550000	0.693620	0.306380	15132	5552	9767	19549	0	0	50000
NC_065571.1	31550000	31600000	0.678100	0.321900	15209	5801	10294	18696	0	0	50000
NC_065571.1	31600000	31650000	0.654840	0.345160	15215	7375	9883	17527	0	0	50000
NC_065571.1	31650000	31700000	0.645880	0.354120	16452	9254	8452	15842	0	0	50000
NC_065571.1	31700000	31750000	0.670700	0.329300	16813	9073	7392	16722	0	0	50000
NC_065571.1	31750000	31800000	0.649680	0.350320	16285	8805	8711	16199	0	0	50000
NC_065571.1	31800000	31850000	0.668260	0.331740	15692	6744	9843	17721	0	0	50000
NC_065571.1	31850000	31900000	0.678760	0.321240	15361	6101	9961	18577	0	0	50000
NC_065571.1	31900000	31950000	0.650280	0.349720	16664	8792	8694	15850	0	0	50000
NC_065571.1	31950000	32000000	0.672620	0.327380	16859	8086	8283	16772	0	0	50000
NC_065571.1	32000000	32050000	0.677240	0.322760	15787	7231	8907	18075	0	0	50000
NC_065571.1	32050000	32100000	0.676560	0.323440	18272	9612	6560	15556	0	0	50000
NC_065571.1	32100000	32150000	0.670340	0.329660	15768	7548	8935	17749	0	0	50000
NC_065571.1	32150000	32200000	0.638800	0.361200	14658	8183	9877	17282	0	0	50000
NC_065571.1	32200000	32250000	0.672560	0.327440	18398	9276	7096	15230	0	0	50000
NC_065571.1	32250000	32300000	0.675200	0.324800	16501	7626	8614	17259	0	0	50000
NC_065571.1	32300000	32350000	0.673420	0.326580	16531	7309	9020	17140	0	0	50000
NC_065571.1	32350000	32400000	0.664200	0.335800	18287	10601	6189	14923	0	0	50000
NC_065571.1	32400000	32450000	0.681180	0.318820	19761	10446	5495	14298	0	0	50000
NC_065571.1	32450000	32500000	0.673980	0.326020	17795	9924	6377	15904	0	0	50000
NC_065571.1	32500000	32550000	0.677440	0.322560	18382	9671	6457	15490	0	0	50000
NC_065571.1	32550000	32600000	0.659660	0.340340	16812	8423	8594	16171	0	0	50000
NC_065571.1	32600000	32650000	0.673060	0.326940	15630	7689	8658	18023	0	0	50000
NC_065571.1	32650000	32700000	0.666200	0.333800	18184	9506	7184	15126	0	0	50000
NC_065571.1	32700000	32750000	0.653720	0.346280	17061	9004	8310	15625	0	0	50000
NC_065571.1	32750000	32800000	0.672640	0.327360	16381	6965	9403	17251	0	0	50000
NC_065571.1	32800000	32850000	0.655720	0.344280	15251	7321	9893	17535	0	0	50000
NC_065571.1	32850000	32900000	0.667680	0.332320	17075	8844	7772	16309	0	0	50000
NC_065571.1	32900000	32950000	0.666340	0.333660	18940	9244	7439	14377	0	0	50000
NC_065571.1	32950000	33000000	0.655940	0.344060	17218	9003	8200	15579	0	0	50000
NC_065571.1	33000000	33050000	0.663440	0.336560	17348	8700	8128	15824	0	0	50000
NC_065571.1	33050000	33100000	0.673640	0.326360	16549	7359	8959	17133	0	0	50000
NC_065571.1	33100000	33150000	0.674400	0.325600	15872	7526	8754	17848	0	0	50000
NC_065571.1	33150000	33200000	0.666820	0.333180	18052	9648	7011	15289	0	0	50000
NC_065571.1	33200000	33250000	0.654100	0.345900	16133	8423	8872	16572	0	0	50000
NC_065571.1	33250000	33300000	0.681700	0.318300	17130	7705	8210	16955	0	0	50000
NC_065571.1	33300000	33350000	0.659140	0.340860	16770	8969	8074	16187	0	0	50000
NC_065571.1	33350000	33400000	0.661900	0.338100	17671	9866	7039	15424	0	0	50000
NC_065571.1	33400000	33450000	0.661400	0.338600	17501	8955	7975	15569	0	0	50000
NC_065571.1	33450000	33500000	0.644760	0.355240	15367	7597	10165	16871	0	0	50000
NC_065571.1	33500000	33550000	0.640020	0.359980	14964	8202	9797	17037	0	0	50000
NC_065571.1	33550000	33600000	0.668320	0.329880	17999	9629	6865	15417	90	0	50000
NC_065571.1	33600000	33650000	0.629160	0.368640	16274	9598	8834	15184	110	0	50000
NC_065571.1	33650000	33700000	0.587200	0.412800	15350	10708	9932	14010	0	0	50000
NC_065571.1	33700000	33750000	0.613340	0.386660	15387	8959	10374	15280	0	0	50000
NC_065571.1	33750000	33800000	0.603980	0.396020	15086	9742	10059	15113	0	0	50000
NC_065571.1	33800000	33850000	0.611140	0.388860	16273	9259	10184	14284	0	0	50000
NC_065571.1	33850000	33900000	0.606360	0.393640	15229	9731	9951	15089	0	0	50000
NC_065571.1	33900000	33950000	0.665760	0.334240	18518	9687	7025	14770	0	0	50000
NC_065571.1	33950000	34000000	0.615720	0.384280	14534	8900	10314	16252	0	0	50000
NC_065571.1	34000000	34050000	0.661620	0.338380	16172	9163	7756	16909	0	0	50000
NC_065571.1	34050000	34100000	0.676280	0.323720	17905	9527	6659	15909	0	0	50000
NC_065571.1	34100000	34150000	0.649540	0.346460	16776	8955	8368	15701	200	0	50000
NC_065571.1	34150000	34200000	0.680200	0.319800	16370	8034	7956	17640	0	0	50000
NC_065571.1	34200000	34250000	0.665840	0.334160	17237	9208	7500	16055	0	0	50000
NC_065571.1	34250000	34300000	0.659720	0.340280	16901	8490	8524	16085	0	0	50000
NC_065571.1	34300000	34350000	0.680560	0.319440	19329	10216	5756	14699	0	0	50000
NC_065571.1	34350000	34400000	0.660720	0.339280	17689	9686	7278	15347	0	0	50000
NC_065571.1	34400000	34450000	0.674360	0.325640	18750	10091	6191	14968	0	0	50000
NC_065571.1	34450000	34500000	0.601440	0.398560	15706	9959	9969	14366	0	0	50000
NC_065571.1	34500000	34550000	0.601100	0.398900	13622	9007	10938	16433	0	0	50000
NC_065571.1	34550000	34600000	0.601320	0.398680	14280	9436	10498	15786	0	0	50000
NC_065571.1	34600000	34650000	0.600100	0.399900	14508	9697	10298	15497	0	0	50000
NC_065571.1	34650000	34700000	0.664120	0.331880	14538	6321	10273	18668	200	0	50000
NC_065571.1	34700000	34750000	0.616940	0.383060	14546	8514	10639	16301	0	0	50000
NC_065571.1	34750000	34800000	0.624500	0.375500	16241	9318	9457	14984	0	0	50000
NC_065571.1	34800000	34850000	0.644980	0.355020	15566	7707	10044	16683	0	0	50000
NC_065571.1	34850000	34900000	0.650960	0.349040	17346	9089	8363	15202	0	0	50000
NC_065571.1	34900000	34950000	0.628380	0.371620	15841	8785	9796	15578	0	0	50000
NC_065571.1	34950000	35000000	0.662580	0.337420	17220	9104	7767	15909	0	0	50000
NC_065571.1	35000000	35050000	0.665100	0.334900	18199	9690	7055	15056	0	0	50000
NC_065571.1	35050000	35100000	0.666180	0.333820	17778	9992	6699	15531	0	0	50000
NC_065571.1	35100000	35150000	0.659020	0.340980	18271	9525	7524	14680	0	0	50000
NC_065571.1	35150000	35200000	0.647800	0.352200	16246	9439	8171	16144	0	0	50000
NC_065571.1	35200000	35250000	0.675200	0.324800	18723	10024	6216	15037	0	0	50000
NC_065571.1	35250000	35300000	0.672280	0.327720	18972	9691	6695	14642	0	0	50000
NC_065571.1	35300000	35350000	0.661600	0.338400	17716	9866	7054	15364	0	0	50000
NC_065571.1	35350000	35400000	0.669200	0.330800	18152	9332	7208	15308	0	0	50000
NC_065571.1	35400000	35450000	0.645860	0.354140	17315	8837	8870	14978	0	0	50000
NC_065571.1	35450000	35500000	0.660700	0.339300	17551	9798	7167	15484	0	0	50000
NC_065571.1	35500000	35550000	0.678740	0.321260	19108	10111	5952	14829	0	0	50000
NC_065571.1	35550000	35600000	0.682860	0.317140	18112	9380	6477	16031	0	0	50000
NC_065571.1	35600000	35650000	0.645660	0.354340	15352	8839	8878	16931	0	0	50000
NC_065571.1	35650000	35700000	0.627160	0.372840	14867	8883	9759	16491	0	0	50000
NC_065571.1	35700000	35750000	0.667660	0.332340	17968	9600	7017	15415	0	0	50000
NC_065571.1	35750000	35800000	0.677440	0.322560	18349	9667	6461	15523	0	0	50000
NC_065571.1	35800000	35850000	0.667420	0.332580	17758	8622	8007	15613	0	0	50000
NC_065571.1	35850000	35900000	0.634960	0.365040	17580	9036	9216	14168	0	0	50000
NC_065571.1	35900000	35950000	0.670680	0.329320	17837	9067	7399	15697	0	0	50000
NC_065571.1	35950000	36000000	0.670000	0.330000	17982	9435	7065	15518	0	0	50000
NC_065571.1	36000000	36050000	0.679560	0.320440	19152	10428	5594	14826	0	0	50000
NC_065571.1	36050000	36100000	0.679220	0.320780	19199	10395	5644	14762	0	0	50000
NC_065571.1	36100000	36150000	0.674920	0.325080	19047	10163	6091	14699	0	0	50000
NC_065571.1	36150000	36200000	0.663620	0.336380	16898	7663	9156	16283	0	0	50000
NC_065571.1	36200000	36250000	0.648400	0.351600	14307	6834	10746	18113	0	0	50000
NC_065571.1	36250000	36300000	0.658000	0.342000	15478	7271	9829	17422	0	0	50000
NC_065571.1	36300000	36350000	0.654320	0.345680	14658	8048	9236	18058	0	0	50000
NC_065571.1	36350000	36400000	0.677060	0.322940	15032	5997	10150	18821	0	0	50000
NC_065571.1	36400000	36450000	0.675120	0.324880	14311	6083	10161	19445	0	0	50000
NC_065571.1	36450000	36500000	0.690220	0.309780	18131	8298	7191	16380	0	0	50000
NC_065571.1	36500000	36550000	0.649100	0.350900	16792	8499	9046	15663	0	0	50000
NC_065571.1	36550000	36600000	0.660040	0.339960	16477	8530	8468	16525	0	0	50000
NC_065571.1	36600000	36650000	0.675160	0.324840	16628	8156	8086	17130	0	0	50000
NC_065571.1	36650000	36700000	0.635500	0.364500	16022	9030	9195	15753	0	0	50000
NC_065571.1	36700000	36750000	0.655720	0.344280	14158	7735	9479	18628	0	0	50000
NC_065571.1	36750000	36800000	0.668140	0.331860	14564	6451	10142	18843	0	0	50000
NC_065571.1	36800000	36850000	0.680980	0.319020	15240	6045	9906	18809	0	0	50000
NC_065571.1	36850000	36900000	0.632720	0.367280	15864	9368	8996	15772	0	0	50000
NC_065571.1	36900000	36950000	0.682120	0.317880	15467	7184	8710	18639	0	0	50000
NC_065571.1	36950000	37000000	0.680240	0.319760	16407	7838	8150	17605	0	0	50000
NC_065571.1	37000000	37050000	0.686940	0.313060	16469	6765	8888	17878	0	0	50000
NC_065571.1	37050000	37100000	0.667140	0.332860	15826	8009	8634	17531	0	0	50000
NC_065571.1	37100000	37150000	0.677840	0.322160	19657	9904	6204	14235	0	0	50000
NC_065571.1	37150000	37200000	0.662700	0.337300	18306	9325	7540	14829	0	0	50000
NC_065571.1	37200000	37250000	0.674920	0.325080	18279	9266	6988	15467	0	0	50000
NC_065571.1	37250000	37300000	0.607640	0.392360	14513	9083	10535	15869	0	0	50000
NC_065571.1	37300000	37350000	0.646680	0.353320	17364	9447	8219	14970	0	0	50000
NC_065571.1	37350000	37400000	0.651040	0.348960	16762	8786	8662	15790	0	0	50000
NC_065571.1	37400000	37450000	0.666440	0.329560	18926	9350	7128	14396	200	0	50000
NC_065571.1	37450000	37500000	0.672940	0.327060	17573	7334	9019	16074	0	0	50000
NC_065571.1	37500000	37550000	0.659480	0.340520	16198	8434	8592	16776	0	0	50000
NC_065571.1	37550000	37600000	0.634360	0.365640	16995	9099	9183	14723	0	0	50000
NC_065571.1	37600000	37650000	0.645960	0.354040	16127	8335	9367	16171	0	0	50000
NC_065571.1	37650000	37700000	0.643760	0.356240	15553	8935	8877	16635	0	0	50000
NC_065571.1	37700000	37750000	0.663180	0.336820	16825	8427	8414	16334	0	0	50000
NC_065571.1	37750000	37800000	0.637560	0.362440	15750	9549	8573	16128	0	0	50000
NC_065571.1	37800000	37850000	0.655680	0.344320	16294	8601	8615	16490	0	0	50000
NC_065571.1	37850000	37900000	0.646080	0.353920	16018	9739	7957	16286	0	0	50000
NC_065571.1	37900000	37950000	0.647600	0.352400	15797	8229	9391	16583	0	0	50000
NC_065571.1	37950000	38000000	0.634220	0.365780	14955	8349	9940	16756	0	0	50000
NC_065571.1	38000000	38050000	0.636760	0.363240	15480	9430	8732	16358	0	0	50000
NC_065571.1	38050000	38100000	0.648960	0.351040	16521	8470	9082	15927	0	0	50000
NC_065571.1	38100000	38150000	0.643760	0.356240	17062	8478	9334	15126	0	0	50000
NC_065571.1	38150000	38200000	0.647120	0.352880	17232	8739	8905	15124	0	0	50000
NC_065571.1	38200000	38250000	0.623380	0.376620	17315	9358	9473	13854	0	0	50000
NC_065571.1	38250000	38300000	0.624980	0.375020	17064	9190	9561	14185	0	0	50000
NC_065571.1	38300000	38350000	0.650000	0.350000	16805	9104	8396	15695	0	0	50000
NC_065571.1	38350000	38400000	0.627760	0.372240	15738	9397	9215	15650	0	0	50000
NC_065571.1	38400000	38450000	0.638900	0.361100	15382	9043	9012	16563	0	0	50000
NC_065571.1	38450000	38500000	0.605740	0.394260	16251	10753	8960	14036	0	0	50000
NC_065571.1	38500000	38550000	0.627620	0.372380	15524	8984	9635	15857	0	0	50000
NC_065571.1	38550000	38600000	0.656620	0.343380	16781	8051	9118	16050	0	0	50000
NC_065571.1	38600000	38650000	0.638160	0.361840	16155	9237	8855	15753	0	0	50000
NC_065571.1	38650000	38700000	0.624960	0.375040	16916	9470	9282	14332	0	0	50000
NC_065571.1	38700000	38750000	0.672580	0.327420	16682	8327	8044	16947	0	0	50000
NC_065571.1	38750000	38800000	0.651400	0.348600	14887	9677	7753	17683	0	0	50000
NC_065571.1	38800000	38850000	0.666520	0.333480	16108	8881	7793	17218	0	0	50000
NC_065571.1	38850000	38900000	0.606720	0.393280	16146	9749	9915	14190	0	0	50000
NC_065571.1	38900000	38950000	0.640500	0.359500	16117	8538	9437	15908	0	0	50000
NC_065571.1	38950000	39000000	0.643520	0.356480	15086	9275	8549	17090	0	0	50000
NC_065571.1	39000000	39050000	0.654360	0.345640	16245	8788	8494	16473	0	0	50000
NC_065571.1	39050000	39100000	0.644760	0.355240	16318	8122	9640	15920	0	0	50000
NC_065571.1	39100000	39150000	0.637760	0.362240	15155	8785	9327	16733	0	0	50000
NC_065571.1	39150000	39200000	0.660000	0.340000	16860	8665	8335	16140	0	0	50000
NC_065571.1	39200000	39250000	0.655100	0.344900	15992	9569	7676	16763	0	0	50000
NC_065571.1	39250000	39300000	0.660280	0.339720	16425	9431	7555	16589	0	0	50000
NC_065571.1	39300000	39350000	0.657840	0.342160	17201	8908	8200	15691	0	0	50000
NC_065571.1	39350000	39400000	0.646320	0.353680	16814	9245	8439	15502	0	0	50000
NC_065571.1	39400000	39450000	0.634440	0.365560	16064	9197	9081	15658	0	0	50000
NC_065571.1	39450000	39500000	0.639940	0.360060	16030	9176	8827	15967	0	0	50000
NC_065571.1	39500000	39550000	0.631060	0.368940	16306	8860	9587	15247	0	0	50000
NC_065571.1	39550000	39600000	0.628260	0.371740	15903	10198	8389	15510	0	0	50000
NC_065571.1	39600000	39650000	0.659800	0.340200	18069	9269	7741	14921	0	0	50000
NC_065571.1	39650000	39700000	0.643280	0.356720	16044	10407	7429	16120	0	0	50000
NC_065571.1	39700000	39750000	0.678260	0.321740	16503	8460	7627	17410	0	0	50000
NC_065571.1	39750000	39800000	0.651180	0.348820	16837	9208	8233	15722	0	0	50000
NC_065571.1	39800000	39850000	0.645540	0.354460	15461	8264	9459	16816	0	0	50000
NC_065571.1	39850000	39900000	0.657360	0.342640	16699	9022	8110	16169	0	0	50000
NC_065571.1	39900000	39950000	0.649760	0.350240	16483	10034	7478	16005	0	0	50000
NC_065571.1	39950000	40000000	0.669960	0.330040	16581	8712	7790	16917	0	0	50000
NC_065571.1	40000000	40050000	0.666640	0.333360	17064	8034	8634	16268	0	0	50000
NC_065571.1	40050000	40100000	0.695500	0.304500	17248	7693	7532	17527	0	0	50000
NC_065571.1	40100000	40150000	0.627880	0.372120	15465	9381	9225	15929	0	0	50000
NC_065571.1	40150000	40200000	0.696300	0.303700	17492	7377	7808	17323	0	0	50000
NC_065571.1	40200000	40250000	0.646740	0.353260	16129	8328	9335	16208	0	0	50000
NC_065571.1	40250000	40300000	0.655180	0.344820	15370	8308	8933	17389	0	0	50000
